Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2015;1         ;1;15;106391;1;21;7;7;0;0;48;8;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 01;FUTBOL SALA                                       ;BENJAMIN                                          ;DEHESA DE LA VILLA 1                              ;MIXTO;Moncloa
2015;1         ;1;15;107623;7;0;7;0;0;7;14;73;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 01;FUTBOL SALA                                       ;BENJAMIN                                          ;HOSTOS POETAS                                     ;MIXTO;Moncloa
2015;1         ;1;15;108015;3;12;7;4;0;3;23;18;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 01;FUTBOL SALA                                       ;BENJAMIN                                          ;NUESTRA SE¥ORA DEL PILAR                          ;MIXTO;Moncloa
2015;1         ;1;15;108256;6;5;6;1;2;3;6;29;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 01;FUTBOL SALA                                       ;BENJAMIN                                          ;ESC. BOSQUE "A"                                   ;MIXTO;Moncloa
2015;1         ;1;15;108259;2;15;7;5;0;2;49;6;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 01;FUTBOL SALA                                       ;BENJAMIN                                          ;ADOLFO SUAREZ A                                   ;MIXTO;Moncloa
2015;1         ;1;15;108267;4;9;7;2;3;2;22;27;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 01;FUTBOL SALA                                       ;BENJAMIN                                          ;TAGORE                                            ;MIXTO;Moncloa
2015;1         ;1;15;108398;5;6;7;1;3;3;16;17;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 01;FUTBOL SALA                                       ;BENJAMIN                                          ;ESCOLAPIAS B                                      ;MIXTO;Moncloa
2015;1         ;1;16;106392;2;17;7;5;2;0;39;11;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 02;FUTBOL SALA                                       ;BENJAMIN                                          ;DEHESA DE LA VILLA 2                              ;MIXTO;Moncloa
2015;1         ;1;16;107128;7;4;8;1;1;6;17;30;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 02;FUTBOL SALA                                       ;BENJAMIN                                          ;FERNANDEZ DE MORATIN                              ;MIXTO;Moncloa
2015;1         ;1;16;107823;3;14;8;4;2;2;32;22;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 02;FUTBOL SALA                                       ;BENJAMIN                                          ;COAMI                                             ;MIXTO;Moncloa
2015;1         ;1;16;107961;5;13;8;4;1;3;18;12;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 02;FUTBOL SALA                                       ;BENJAMIN                                          ;BLANCA DE CASTILLA B                              ;MIXTO;Moncloa
2015;1         ;1;16;108257;4;13;8;4;1;3;32;26;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 02;FUTBOL SALA                                       ;BENJAMIN                                          ;ESC. BOSQUE "B"                                   ;MIXTO;Moncloa
2015;1         ;1;16;108266;8;0;8;0;0;8;12;51;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 02;FUTBOL SALA                                       ;BENJAMIN                                          ;ADOLFO SUAREZ B                                   ;MIXTO;Moncloa
2015;1         ;1;16;108397;1;19;7;6;1;0;35;20;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 02;FUTBOL SALA                                       ;BENJAMIN                                          ;ESCOLAPIAS A                                      ;MIXTO;Moncloa
2015;1         ;1;16;108427;6;8;8;2;2;4;24;37;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA BENJAMIN GR. 02;FUTBOL SALA                                       ;BENJAMIN                                          ;LH POETAS                                         ;MIXTO;Moncloa
2015;1         ;1;17;106390;4;9;6;3;0;3;20;27;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA ALEVIN COLEGIOS;FUTBOL SALA                                       ;ALEVIN                                            ;DEHESA DE LA VILLA                                ;MIXTO;Moncloa
2015;1         ;1;17;107057;7;3;7;1;0;6;11;62;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA ALEVIN COLEGIOS;FUTBOL SALA                                       ;ALEVIN                                            ;COLEGIO MONTE DE EL PARDO                         ;MIXTO;Moncloa
2015;1         ;1;17;107849;3;18;7;6;0;1;64;14;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA ALEVIN COLEGIOS;FUTBOL SALA                                       ;ALEVIN                                            ;ATHLETICO JUNIOR PERU                             ;MIXTO;Moncloa
2015;1         ;1;17;108228;6;3;7;1;0;6;18;67;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA ALEVIN COLEGIOS;FUTBOL SALA                                       ;ALEVIN                                            ;NUESTRA SE¥ORA DEL PILAR                          ;MIXTO;Moncloa
2015;1         ;1;17;108260;5;3;7;1;0;6;30;29;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA ALEVIN COLEGIOS;FUTBOL SALA                                       ;ALEVIN                                            ;ADOLFO SUAREZ                                     ;MIXTO;Moncloa
2015;1         ;1;17;108263;2;18;7;6;0;1;30;10;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA ALEVIN COLEGIOS;FUTBOL SALA                                       ;ALEVIN                                            ;TAGORE                                            ;MIXTO;Moncloa
2015;1         ;1;17;108399;1;18;7;6;0;1;55;19;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA ALEVIN COLEGIOS;FUTBOL SALA                                       ;ALEVIN                                            ;ESCOLAPIAS                                        ;MIXTO;Moncloa
2015;1         ;1;21;103311;9;7;10;2;1;7;24;42;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F. SALA - F. MARTIN GR.1;FUTBOL SALA                                       ;SENIOR                                            ;VIEJAS GLORIAS VILLAAMIL                          ;MASCULINO;Moncloa
2015;1         ;1;21;103315;8;9;10;2;3;5;16;32;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F. SALA - F. MARTIN GR.1;FUTBOL SALA                                       ;SENIOR                                            ;BANCO MEDIOLANUM                                  ;MASCULINO;Moncloa
2015;1         ;1;21;103444;1;26;10;8;2;0;59;16;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F. SALA - F. MARTIN GR.1;FUTBOL SALA                                       ;SENIOR                                            ;MESITAS FC                                        ;MASCULINO;Moncloa
